Agent,Time,Method,Resource,Version,Status, 
Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36,2018-09-08T00:24:00.626Z,GET,/,HTTP/1.1,200,
Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36,2018-09-08T00:24:04.062Z,GET,/,HTTP/1.1,200,
